Tabs	Trel	O2(%)	H2(%)	CO(%)	CO2(%)	CH4(%)	SO2(ppm)	NO(ppm)	NO2(ppm)	N2O(ppm)	T(°C)	P()	Comments
24.12.2021 17:45:11	933	2.8	0.929	4.083	13.953	0.000	157	6	4	0	26.1	750.0	
24.12.2021 17:45:12	934	2.8	0.929	4.083	13.953	0.000	157	6	4	0	26.1	750.0	
24.12.2021 17:45:14	936	2.8	0.928	4.083	13.963	0.000	159	6	5	0	26.3	749.9	
24.12.2021 17:45:15	937	2.8	0.927	4.094	13.963	0.000	159	6	5	0	26.2	749.9	
24.12.2021 17:45:16	938	2.8	0.932	4.094	14.003	0.000	159	6	5	0	26.3	749.9	
24.12.2021 17:45:17	939	2.8	0.942	4.094	14.003	0.000	159	6	5	0	26.1	750.1	
24.12.2021 17:45:19	941	2.8	0.936	4.094	14.003	0.000	161	6	4	0	26.3	750.4	
24.12.2021 17:45:21	943	2.7	0.959	4.116	14.043	0.000	161	6	4	0	26.2	750.4	
24.12.2021 17:45:22	944	2.7	0.970	4.116	14.043	0.000	160	7	5	0	26.4	750.2	
24.12.2021 17:45:23	945	2.7	0.974	4.137	14.043	0.000	160	7	5	0	26.3	750.3	
24.12.2021 17:45:24	946	2.7	0.974	4.137	14.043	0.000	160	7	5	0	26.3	750.3	
24.12.2021 17:45:26	948	2.7	0.974	4.137	14.043	0.000	160	6	5	0	26.3	750.3	
24.12.2021 17:45:27	949	2.9	0.954	4.137	14.093	0.000	159	6	5	0	26.2	750.5	
24.12.2021 17:45:28	950	2.9	0.954	4.137	14.093	0.000	159	6	5	0	26.2	750.5	
24.12.2021 17:45:30	952	3.6	0.931	4.137	14.103	0.000	154	7	5	0	26.3	750.3	
24.12.2021 17:45:32	954	4.7	0.894	4.051	13.893	0.000	154	7	5	0	26.1	750.1	
24.12.2021 17:45:33	955	4.7	0.894	4.051	13.893	0.000	154	7	5	0	26.1	750.1	
24.12.2021 17:45:35	957	6.8	0.809	4.051	13.893	0.000	148	8	4	0	26.2	750.4	
24.12.2021 17:45:36	958	6.8	0.809	4.051	13.893	0.000	148	8	4	0	26.2	750.4	
24.12.2021 17:45:37	959	6.8	0.809	4.051	13.893	0.000	148	8	4	0	26.2	750.4	
24.12.2021 17:45:39	961	10.3	0.731	3.200	13.134	0.000	143	8	4	0	26.2	749.9	
24.12.2021 17:45:40	962	11.4	0.687	3.200	11.596	0.000	143	8	4	0	26.1	749.9	
24.12.2021 17:45:41	963	11.4	0.687	3.200	11.596	0.000	143	8	4	0	26.1	749.9	
24.12.2021 17:45:42	964	13.3	0.593	3.200	11.596	0.000	132	8	4	0	26.2	750.0	
24.12.2021 17:45:43	965	14.0	0.622	2.478	11.596	0.000	132	8	3	0	26.2	750.3	
24.12.2021 17:45:44	966	14.0	0.622	2.478	11.596	0.000	132	8	3	0	26.2	750.3	
24.12.2021 17:45:46	968	14.0	0.622	2.478	11.596	0.000	132	8	3	0	26.2	750.3	
24.12.2021 17:45:47	969	16.5	0.532	1.735	9.429	0.000	115	7	2	0	26.2	750.1	
24.12.2021 17:45:49	971	16.9	0.502	1.735	7.031	0.000	115	7	2	0	26.3	750.3	
24.12.2021 17:45:50	972	16.9	0.502	1.735	7.031	0.000	115	7	2	0	26.3	750.3	
24.12.2021 17:45:52	974	17.9	0.465	1.120	7.031	0.000	98	6	1	0	26.3	750.3	
24.12.2021 17:45:54	976	18.6	0.390	1.120	4.914	0.000	79	6	1	0	26.3	750.3	
24.12.2021 17:45:56	978	18.8	0.395	0.700	4.914	0.000	79	5	1	0	26.3	750.4	
24.12.2021 17:45:57	979	18.8	0.395	0.700	4.914	0.000	79	5	1	0	26.3	750.4	
24.12.2021 17:45:59	981	19.4	0.333	0.431	3.316	0.000	65	5	1	0	26.5	750.3	
24.12.2021 17:46:00	982	19.4	0.333	0.431	3.316	0.000	65	5	1	0	26.5	750.3	
24.12.2021 17:46:01	983	19.4	0.333	0.431	3.316	0.000	65	4	1	0	26.5	750.3	
24.12.2021 17:46:03	985	19.8	0.274	0.269	2.217	0.000	58	4	1	0	26.2	750.1	
24.12.2021 17:46:05	987	19.9	0.235	0.269	1.508	0.000	58	3	1	0	26.1	750.0	
24.12.2021 17:46:07	989	20.0	0.213	0.183	1.508	0.000	54	3	1	0	26.6	750.4	
24.12.2021 17:46:09	991	20.1	0.193	0.183	1.139	0.000	54	3	1	0	26.5	750.5	
24.12.2021 17:46:10	992	20.1	0.180	0.183	1.139	0.000	51	3	1	0	26.4	750.4	
24.12.2021 17:46:12	994	20.1	0.175	0.129	0.829	0.000	51	2	1	0	26.4	750.5	
24.12.2021 17:46:14	996	20.1	0.173	0.129	0.829	0.000	50	2	1	0	26.1	750.2	
24.12.2021 17:46:15	997	20.0	0.150	0.097	0.829	0.000	50	2	1	0	26.2	750.5	
24.12.2021 17:46:16	998	19.8	0.134	0.097	0.669	0.000	50	2	1	0	26.1	750.3	
24.12.2021 17:46:18	1000	19.1	0.136	0.097	0.669	0.000	51	2	1	0	26.1	750.0	
24.12.2021 17:46:19	1001	18.6	0.147	0.086	0.669	0.000	51	2	1	0	26.3	750.0	
24.12.2021 17:46:20	1002	18.0	0.159	0.086	0.769	0.000	51	2	1	0	26.1	749.9	
24.12.2021 17:46:22	1004	16.7	0.183	0.086	0.769	0.000	51	2	1	0	26.2	750.1	
24.12.2021 17:46:24	1006	16.7	0.183	0.086	0.769	0.000	51	2	1	0	26.2	750.1	
24.12.2021 17:46:26	1008	13.9	0.289	0.172	1.268	0.000	58	1	1	0	26.2	750.1	
24.12.2021 17:46:28	1010	12.2	0.389	0.409	2.357	0.000	58	1	1	0	26.0	750.0	
24.12.2021 17:46:30	1012	11.4	0.446	0.409	2.357	0.000	58	1	2	0	26.1	750.2	
24.12.2021 17:46:31	1013	11.4	0.446	0.409	2.357	0.000	58	1	2	0	26.1	750.2	
24.12.2021 17:46:33	1015	8.4	0.673	0.948	4.205	0.000	79	1	2	0	26.1	750.2	
24.12.2021 17:46:34	1016	8.4	0.673	0.948	4.205	0.000	79	1	2	0	26.1	750.2	
24.12.2021 17:46:35	1017	8.4	0.673	0.948	4.205	0.000	79	1	3	0	26.1	750.2	
24.12.2021 17:46:37	1019	6.4	0.854	1.853	6.462	0.000	118	1	3	0	26.4	750.0	
24.12.2021 17:46:39	1021	6.4	0.854	1.853	6.462	0.000	118	2	3	0	26.4	750.0	
24.12.2021 17:46:40	1022	5.4	0.923	2.995	8.550	0.000	178	2	3	0	26.2	749.8	
24.12.2021 17:46:41	1023	5.4	0.923	2.995	8.550	0.000	178	2	3	0	26.2	749.8	
24.12.2021 17:46:42	1024	4.5	1.093	2.995	8.550	0.000	249	2	3	0	26.2	750.0	
24.12.2021 17:46:44	1026	4.2	1.064	4.105	8.550	0.000	249	4	3	0	26.4	750.1	
24.12.2021 17:46:46	1028	3.7	1.210	4.105	10.198	0.000	319	4	3	0	26.2	750.1	
24.12.2021 17:46:47	1029	3.7	1.210	4.105	10.198	0.000	319	5	3	0	26.2	750.1	
24.12.2021 17:46:49	1031	3.7	1.210	4.105	10.198	0.000	319	5	3	0	26.2	750.1	
24.12.2021 17:46:50	1032	3.7	1.210	4.105	10.198	0.000	319	5	3	0	26.2	750.1	
24.12.2021 17:46:51	1033	3.7	1.210	4.105	10.198	0.000	319	5	3	0	26.2	750.1	
24.12.2021 17:46:53	1035	2.8	1.380	5.667	12.165	0.000	377	9	3	2	26.3	750.3	
24.12.2021 17:46:54	1036	2.8	1.380	5.667	12.165	0.000	377	9	3	2	26.3	750.3	
24.12.2021 17:46:56	1038	2.5	1.472	6.109	12.665	0.000	425	12	2	3	26.3	750.3	
24.12.2021 17:46:57	1039	2.5	1.472	6.109	12.665	0.000	425	12	2	3	26.3	750.3	
24.12.2021 17:46:59	1041	2.5	1.502	6.109	12.665	0.000	456	12	2	3	26.2	750.4	
24.12.2021 17:47:00	1042	2.4	1.553	6.346	12.964	0.000	456	14	2	7	26.2	750.1	
24.12.2021 17:47:01	1043	2.4	1.571	6.346	12.964	0.000	456	14	2	7	26.2	750.2	
24.12.2021 17:47:02	1044	2.3	1.602	6.346	12.964	0.000	476	14	2	7	26.2	750.1	
24.12.2021 17:47:04	1046	2.3	1.602	6.346	12.964	0.000	476	16	2	7	26.2	750.1	
24.12.2021 17:47:05	1047	2.3	1.643	6.540	13.144	0.000	476	16	2	7	26.3	750.4	
24.12.2021 17:47:07	1049	2.3	1.662	6.669	13.144	0.000	492	16	2	7	26.2	750.4	
24.12.2021 17:47:08	1050	2.2	1.684	6.669	13.264	0.000	492	18	2	9	26.2	750.3	
24.12.2021 17:47:09	1051	2.2	1.684	6.669	13.264	0.000	492	18	2	9	26.2	750.3	
24.12.2021 17:47:10	1052	2.2	1.684	6.669	13.264	0.000	492	18	2	9	26.2	750.3	
24.12.2021 17:47:11	1053	2.2	1.717	6.744	13.264	0.000	506	18	2	9	26.2	750.0	
24.12.2021 17:47:12	1054	2.2	1.732	6.744	13.324	0.000	506	20	2	7	26.3	750.0	
24.12.2021 17:47:14	1056	2.2	1.732	6.744	13.324	0.000	506	20	2	7	26.3	750.0	
24.12.2021 17:47:15	1057	2.2	1.732	6.744	13.324	0.000	506	20	2	7	26.3	750.0	
24.12.2021 17:47:17	1059	2.2	1.732	6.744	13.324	0.000	506	21	1	4	26.3	750.0	
24.12.2021 17:47:19	1061	2.2	1.732	6.744	13.324	0.000	506	21	1	4	26.3	750.0	
24.12.2021 17:47:21	1063	2.2	1.732	6.744	13.324	0.000	506	21	1	4	26.3	750.0	
24.12.2021 17:47:23	1065	2.2	1.732	6.744	13.324	0.000	506	22	1	7	26.3	750.0	
24.12.2021 17:47:24	1066	2.1	1.841	6.852	13.394	0.000	540	22	1	7	26.4	750.3	
24.12.2021 17:47:26	1068	2.1	1.854	6.852	13.394	0.000	529	24	1	7	26.3	750.2	
24.12.2021 17:47:28	1070	2.1	1.866	6.885	13.394	0.000	529	24	1	7	26.4	750.3	
24.12.2021 17:47:30	1072	2.1	1.892	6.885	13.394	0.000	518	25	1	6	26.2	750.4	
24.12.2021 17:47:32	1074	2.1	1.894	6.895	13.394	0.000	518	25	1	6	26.3	750.3	
24.12.2021 17:47:34	1076	2.1	1.898	6.895	13.414	0.000	509	27	1	4	26.3	750.4	
24.12.2021 17:47:36	1078	2.0	1.904	6.928	13.444	0.000	509	27	1	4	26.2	750.3	
24.12.2021 17:47:37	1079	2.0	1.904	6.928	13.444	0.000	509	27	1	4	26.2	750.3	
24.12.2021 17:47:39	1081	2.0	1.906	6.938	13.444	0.000	499	27	1	7	26.3	750.0	
24.12.2021 17:47:40	1082	2.0	1.920	6.938	13.444	0.000	499	27	1	7	26.2	750.2	
24.12.2021 17:47:41	1083	2.0	1.922	6.938	13.444	0.000	499	27	1	7	26.1	750.3	
24.12.2021 17:47:42	1084	2.1	1.936	6.938	13.444	0.000	506	28	1	7	26.0	750.1	
24.12.2021 17:47:44	1086	2.1	1.921	6.960	13.444	0.000	506	28	1	7	26.2	750.6	
24.12.2021 17:47:46	1088	2.3	1.901	6.960	13.454	0.000	515	28	1	7	26.2	750.6	
24.12.2021 17:47:47	1089	2.3	1.901	6.960	13.454	0.000	515	29	0	7	26.2	750.6	
24.12.2021 17:47:49	1091	3.8	1.798	6.938	13.434	0.000	515	29	0	7	26.2	750.3	
24.12.2021 17:47:50	1092	4.4	1.770	6.701	13.434	0.000	518	30	0	8	26.2	750.6	
24.12.2021 17:47:52	1094	6.2	1.650	6.701	13.104	0.000	518	30	0	8	26.2	750.2	
24.12.2021 17:47:54	1096	6.2	1.650	6.701	13.104	0.000	518	31	0	9	26.2	750.2	
24.12.2021 17:47:55	1097	8.7	1.516	6.055	13.104	0.000	506	31	0	9	26.4	750.2	
24.12.2021 17:47:56	1098	9.7	1.447	6.055	12.175	0.000	506	31	0	9	26.4	750.3	
24.12.2021 17:47:58	1100	11.7	1.373	5.010	12.175	0.000	458	31	0	9	26.3	750.3	
24.12.2021 17:48:00	1102	12.5	1.293	5.010	10.497	0.000	458	31	0	9	26.3	750.1	
24.12.2021 17:48:01	1103	12.5	1.293	5.010	10.497	0.000	458	31	0	9	26.3	750.1	
24.12.2021 17:48:02	1104	14.3	1.117	5.010	10.497	0.000	384	31	0	12	26.3	750.1	
24.12.2021 17:48:03	1105	14.3	1.117	5.010	10.497	0.000	384	31	0	12	26.3	750.1	
24.12.2021 17:48:04	1106	14.3	1.117	5.010	10.497	0.000	384	31	0	12	26.3	750.1	
24.12.2021 17:48:06	1108	14.3	1.117	5.010	10.497	0.000	384	28	0	7	26.3	750.1	
24.12.2021 17:48:07	1109	14.3	1.117	5.010	10.497	0.000	384	28	0	7	26.3	750.1	
24.12.2021 17:48:09	1111	17.7	0.848	2.575	6.053	0.000	230	28	0	7	26.3	750.2	
24.12.2021 17:48:10	1112	17.7	0.848	2.575	6.053	0.000	230	28	0	7	26.3	750.2	
24.12.2021 17:48:11	1113	17.7	0.848	2.575	6.053	0.000	230	24	0	6	26.3	750.2	
24.12.2021 17:48:13	1115	18.7	0.736	1.659	4.175	0.000	230	24	0	6	26.4	750.5	
24.12.2021 17:48:15	1117	19.1	0.673	1.034	2.817	0.000	178	22	0	6	26.3	750.5	
24.12.2021 17:48:16	1118	19.1	0.673	1.034	2.817	0.000	178	22	0	6	26.3	750.5	
24.12.2021 17:48:17	1119	19.1	0.673	1.034	2.817	0.000	178	22	0	6	26.3	750.5	
24.12.2021 17:48:18	1120	19.4	0.610	0.646	2.817	0.000	142	22	0	6	26.3	750.3	
24.12.2021 17:48:19	1121	19.6	0.573	0.646	1.898	0.000	142	19	0	3	26.3	750.7	
24.12.2021 17:48:20	1122	19.6	0.573	0.646	1.898	0.000	142	19	0	3	26.3	750.7	
24.12.2021 17:48:22	1124	19.8	0.506	0.646	1.898	0.000	116	19	0	3	26.4	750.3	
24.12.2021 17:48:23	1125	19.8	0.506	0.646	1.898	0.000	116	19	0	3	26.4	750.3	
24.12.2021 17:48:24	1126	19.9	0.441	0.409	1.318	0.000	116	17	0	3	26.4	750.2	
24.12.2021 17:48:25	1127	20.0	0.419	0.409	1.318	0.000	95	17	0	3	26.3	750.1	
24.12.2021 17:48:26	1128	20.0	0.417	0.280	1.318	0.000	95	17	0	3	26.3	750.0	
24.12.2021 17:48:27	1129	20.0	0.417	0.280	1.318	0.000	95	17	0	3	26.3	750.0	
24.12.2021 17:48:28	1130	20.1	0.382	0.280	0.949	0.000	95	15	0	2	26.4	750.2	
24.12.2021 17:48:30	1132	20.1	0.364	0.280	0.949	0.000	95	15	0	2	26.2	750.1	
24.12.2021 17:48:31	1133	20.1	0.330	0.194	0.719	0.000	84	13	0	2	26.5	750.3	
24.12.2021 17:48:32	1134	20.0	0.308	0.194	0.719	0.000	84	13	0	2	26.4	750.6	
24.12.2021 17:48:34	1136	19.5	0.296	0.151	0.719	0.000	73	13	0	2	26.2	750.3	
24.12.2021 17:48:35	1137	19.5	0.296	0.151	0.719	0.000	73	11	0	0	26.2	750.3	
24.12.2021 17:48:36	1138	19.1	0.293	0.151	0.669	0.000	73	11	0	0	26.4	750.6	
24.12.2021 17:48:37	1139	18.7	0.298	0.151	0.669	0.000	73	11	0	0	26.4	750.7	
24.12.2021 17:48:38	1140	18.7	0.298	0.151	0.669	0.000	73	11	0	0	26.4	750.7	
24.12.2021 17:48:39	1141	18.7	0.298	0.151	0.669	0.000	73	11	0	0	26.4	750.7	
24.12.2021 17:48:41	1143	16.1	0.398	0.183	0.919	0.000	67	11	0	0	26.2	750.1	
24.12.2021 17:48:42	1144	15.4	0.419	0.366	0.919	0.000	73	11	0	0	26.2	750.1	
24.12.2021 17:48:43	1145	14.5	0.484	0.366	1.628	0.000	73	10	0	0	26.1	750.2	
24.12.2021 17:48:44	1146	14.5	0.484	0.366	1.628	0.000	73	10	0	0	26.1	750.2	
24.12.2021 17:48:46	1148	12.7	0.647	0.366	1.628	0.000	105	10	0	0	26.1	750.4	
24.12.2021 17:48:47	1149	12.0	0.685	0.830	1.628	0.000	105	10	0	0	26.1	750.2	
24.12.2021 17:48:49	1151	12.0	0.685	0.830	1.628	0.000	105	9	0	0	26.1	750.2	
24.12.2021 17:48:50	1152	12.0	0.685	0.830	1.628	0.000	105	9	0	0	26.1	750.2	
24.12.2021 17:48:51	1153	9.3	0.967	1.692	2.966	0.000	177	9	0	0	26.4	750.2	
24.12.2021 17:48:53	1155	8.1	1.157	1.692	4.934	0.000	286	10	0	0	26.3	750.1	
24.12.2021 17:48:54	1156	8.1	1.157	1.692	4.934	0.000	286	10	0	0	26.3	750.1	
24.12.2021 17:48:56	1158	7.0	1.271	2.920	6.972	0.000	286	13	1	0	26.2	750.1	
24.12.2021 17:48:57	1159	7.0	1.271	2.920	6.972	0.000	286	13	1	0	26.2	750.1	
24.12.2021 17:48:59	1161	5.8	1.464	4.191	8.679	0.000	426	13	1	0	26.1	750.2	
24.12.2021 17:49:00	1162	5.6	1.532	4.191	8.679	0.000	426	18	1	0	26.1	750.5	
24.12.2021 17:49:02	1164	5.3	1.622	4.191	8.679	0.000	566	18	1	0	26.2	750.4	
24.12.2021 17:49:03	1165	5.1	1.597	5.279	8.679	0.000	566	18	1	0	26.2	750.4	
24.12.2021 17:49:05	1167	5.1	1.597	5.279	8.679	0.000	566	24	1	0	26.2	750.4	
24.12.2021 17:49:07	1169	4.5	1.778	6.109	9.948	0.000	685	24	1	0	26.2	750.3	
24.12.2021 17:49:08	1170	4.5	1.778	6.109	9.948	0.000	685	33	0	0	26.2	750.3	
24.12.2021 17:49:09	1171	4.3	1.904	6.109	10.807	0.000	776	33	0	0	26.2	750.3	
24.12.2021 17:49:11	1173	4.2	1.917	6.669	10.807	0.000	776	33	0	0	26.1	750.3	
24.12.2021 17:49:12	1174	4.1	1.967	6.669	11.376	0.000	776	40	0	0	26.3	750.6	
24.12.2021 17:49:13	1175	4.1	2.004	6.669	11.376	0.000	776	40	0	0	26.4	750.5	
24.12.2021 17:49:14	1176	4.0	2.050	6.669	11.376	0.000	838	40	0	0	26.5	750.4	
24.12.2021 17:49:15	1177	4.0	2.050	6.669	11.376	0.000	838	40	0	0	26.5	750.4	
24.12.2021 17:49:16	1178	3.9	2.107	7.025	11.716	0.000	838	47	0	0	26.2	750.2	
24.12.2021 17:49:18	1180	3.9	2.107	7.025	11.716	0.000	838	47	0	0	26.2	750.2	
24.12.2021 17:49:19	1181	3.8	2.166	7.251	11.926	0.000	877	47	0	0	26.2	750.1	
24.12.2021 17:49:20	1182	3.8	2.166	7.251	11.926	0.000	877	55	0	0	26.2	750.1	
24.12.2021 17:49:22	1184	3.8	2.229	7.251	11.926	0.000	901	55	0	0	26.2	750.1	
24.12.2021 17:49:23	1185	3.7	2.244	7.380	11.926	0.000	901	55	0	0	26.1	750.0	
24.12.2021 17:49:24	1186	3.7	2.244	7.380	11.926	0.000	901	55	0	0	26.1	750.0	
24.12.2021 17:49:26	1188	3.7	2.295	7.477	12.065	0.000	922	62	0	0	26.2	750.1	
24.12.2021 17:49:28	1190	3.7	2.321	7.477	12.125	0.000	922	33	0	0	26.2	750.2	
24.12.2021 17:49:29	1191	3.7	2.321	7.477	12.125	0.000	922	33	0	0	26.2	750.2	
24.12.2021 17:49:31	1193	3.7	2.358	7.520	12.125	0.000	931	33	0	0	26.2	750.3	
24.12.2021 17:49:32	1194	3.7	2.372	7.520	12.185	0.000	931	0	0	0	26.3	750.6	
24.12.2021 17:49:34	1196	3.7	2.381	7.553	12.185	0.000	938	0	0	0	26.2	750.4	
24.12.2021 17:49:35	1197	3.7	2.381	7.553	12.185	0.000	938	0	0	0	26.2	750.4	
24.12.2021 17:49:37	1199	3.7	2.381	7.553	12.185	0.000	938	0	0	0	26.2	750.4	
24.12.2021 17:49:38	1200	3.7	2.381	7.553	12.185	0.000	938	0	0	0	26.2	750.4	
24.12.2021 17:49:39	1201	3.7	2.381	7.553	12.185	0.000	938	0	0	0	26.2	750.4	
24.12.2021 17:49:41	1203	3.7	2.441	7.574	12.215	0.000	944	0	0	0	26.3	750.4	
24.12.2021 17:49:43	1205	3.7	2.445	7.574	12.215	0.000	946	0	0	0	26.1	750.6	
24.12.2021 17:49:45	1207	3.7	2.445	7.574	12.215	0.000	946	0	0	0	26.1	750.6	
24.12.2021 17:49:46	1208	3.7	2.468	7.596	12.215	0.000	950	0	0	0	26.3	749.9	
24.12.2021 17:49:48	1210	3.7	2.494	7.596	12.205	0.000	950	0	0	0	26.2	750.1	
24.12.2021 17:49:49	1211	3.7	2.497	7.596	12.205	0.000	953	0	0	0	26.3	750.5	
24.12.2021 17:49:50	1212	3.7	2.498	7.617	12.205	0.000	953	0	0	0	26.2	750.5	
24.12.2021 17:49:52	1214	3.7	2.502	7.617	12.215	0.000	953	0	0	0	26.2	750.5	
24.12.2021 17:49:54	1216	3.7	2.502	7.617	12.215	0.000	953	0	0	0	26.2	750.5	
24.12.2021 17:49:56	1218	3.7	2.512	7.628	12.215	0.000	957	0	0	0	26.1	750.5	
24.12.2021 17:49:57	1219	3.7	2.512	7.628	12.215	0.000	957	0	0	0	26.1	750.5	
24.12.2021 17:49:59	1221	3.7	2.530	7.660	12.215	0.000	960	0	0	0	26.3	750.5	
24.12.2021 17:50:01	1223	3.7	2.530	7.660	12.215	0.000	960	0	0	0	26.3	750.5	
24.12.2021 17:50:02	1224	3.9	2.510	7.671	12.225	0.000	966	0	0	0	26.2	750.3	
24.12.2021 17:50:03	1225	4.1	2.497	7.671	12.225	0.000	966	0	0	0	26.1	750.1	
24.12.2021 17:50:04	1226	4.1	2.497	7.671	12.225	0.000	966	0	0	0	26.1	750.1	
24.12.2021 17:50:06	1228	5.0	2.412	7.671	12.225	0.000	968	0	0	0	26.2	750.2	
24.12.2021 17:50:08	1230	6.3	2.301	7.520	12.015	0.000	968	0	0	0	26.2	750.0	
24.12.2021 17:50:10	1232	7.1	2.236	7.520	12.015	0.000	949	0	0	0	26.4	750.1	
24.12.2021 17:50:11	1233	7.1	2.236	7.520	12.015	0.000	949	0	0	0	26.4	750.1	
24.12.2021 17:50:13	1235	10.2	1.969	6.981	11.326	0.000	949	15	0	0	26.2	750.5	
24.12.2021 17:50:14	1236	10.2	1.969	6.981	11.326	0.000	949	15	0	0	26.2	750.5	
24.12.2021 17:50:16	1238	10.2	1.969	6.981	11.326	0.000	949	15	0	0	26.2	750.5	
24.12.2021 17:50:17	1239	13.5	1.647	5.990	9.958	0.000	789	95	0	0	26.2	750.3	
24.12.2021 17:50:19	1241	14.7	1.572	4.665	8.080	0.000	789	95	0	0	26.3	750.4	
24.12.2021 17:50:21	1243	15.4	1.466	4.665	8.080	0.000	789	95	0	0	26.3	750.3	
24.12.2021 17:50:22	1244	15.4	1.466	4.665	8.080	0.000	789	178	0	0	26.3	750.3	
24.12.2021 17:50:23	1245	16.7	1.352	3.566	6.033	0.000	657	178	0	0	26.2	750.1	
24.12.2021 17:50:24	1246	17.1	1.239	3.566	6.033	0.000	657	178	0	0	26.3	750.1	
24.12.2021 17:50:25	1247	17.5	1.158	3.566	6.033	0.000	509	254	0	0	26.3	750.5	
24.12.2021 17:50:27	1249	18.2	1.086	2.381	4.235	0.000	509	254	0	0	26.3	750.5	
24.12.2021 17:50:29	1251	18.5	0.998	2.381	4.235	0.000	509	313	0	0	26.3	750.2	
24.12.2021 17:50:31	1253	18.7	0.939	2.381	4.235	0.000	385	313	0	0	26.4	750.1	
24.12.2021 17:50:32	1254	18.7	0.939	2.381	4.235	0.000	385	313	0	0	26.4	750.1	
24.12.2021 17:50:33	1255	18.7	0.939	2.381	4.235	0.000	385	313	0	0	26.4	750.1	
24.12.2021 17:50:35	1257	19.3	0.836	0.959	2.887	0.000	282	349	0	0	26.4	750.0	
24.12.2021 17:50:36	1258	19.5	0.727	0.959	1.958	0.000	282	349	0	0	26.3	750.4	
24.12.2021 17:50:38	1260	19.5	0.727	0.959	1.958	0.000	282	365	0	0	26.3	750.4	
24.12.2021 17:50:39	1261	19.7	0.654	0.614	1.468	0.000	210	365	0	0	26.3	750.1	
24.12.2021 17:50:40	1262	19.8	0.624	0.614	1.468	0.000	210	365	0	0	26.2	750.2	
24.12.2021 17:50:41	1263	19.8	0.594	0.614	1.468	0.000	163	365	0	0	26.2	750.3	
24.12.2021 17:50:42	1264	19.9	0.572	0.409	1.468	0.000	163	363	0	0	26.3	750.3	
24.12.2021 17:50:43	1265	19.9	0.572	0.409	1.468	0.000	163	363	0	0	26.3	750.3	
24.12.2021 17:50:44	1266	19.9	0.572	0.409	1.468	0.000	163	363	0	0	26.3	750.3	
24.12.2021 17:50:45	1267	19.9	0.572	0.409	1.468	0.000	163	363	0	0	26.3	750.3	
24.12.2021 17:50:47	1269	20.0	0.484	0.291	1.059	0.000	131	347	0	0	26.1	750.2	
24.12.2021 17:50:49	1271	20.1	0.422	0.291	0.799	0.000	114	347	0	0	26.5	750.4	
24.12.2021 17:50:50	1272	20.1	0.422	0.291	0.799	0.000	114	114	0	0	26.5	750.4	
24.12.2021 17:50:52	1274	20.0	0.396	0.215	0.639	0.000	114	114	0	0	26.4	750.1	
24.12.2021 17:50:53	1275	20.0	0.396	0.215	0.639	0.000	114	114	0	0	26.4	750.1	
24.12.2021 17:50:54	1276	19.5	0.362	0.172	0.639	0.000	101	114	0	0	26.2	750.1	
24.12.2021 17:50:56	1278	18.7	0.394	0.172	0.579	0.000	101	65	0	0	26.2	750.4	
24.12.2021 17:50:58	1280	18.3	0.407	0.172	0.579	0.000	95	65	0	0	26.3	750.4	
24.12.2021 17:50:59	1281	17.8	0.428	0.215	0.759	0.000	95	58	0	0	26.5	750.4	
24.12.2021 17:51:00	1282	17.1	0.475	0.215	0.759	0.000	95	58	0	0	26.6	750.4	
24.12.2021 17:51:01	1283	16.5	0.528	0.215	0.759	0.000	109	58	0	0	26.5	750.3	
24.12.2021 17:51:02	1284	15.9	0.568	0.409	0.759	0.000	109	54	0	0	26.4	750.4	
24.12.2021 17:51:03	1285	15.1	0.641	0.409	1.288	0.000	109	54	0	0	26.3	750.2	
24.12.2021 17:51:05	1287	13.4	0.792	0.873	1.288	0.000	156	54	0	0	26.3	750.2	
24.12.2021 17:51:06	1288	13.4	0.792	0.873	1.288	0.000	156	50	0	0	26.3	750.2	
24.12.2021 17:51:08	1290	12.6	0.897	0.873	2.377	0.000	156	50	0	0	26.3	750.5	
24.12.2021 17:51:09	1291	10.9	1.107	0.873	2.377	0.000	251	50	0	0	26.3	750.2	
24.12.2021 17:51:10	1292	10.3	1.134	1.735	2.377	0.000	251	50	0	0	26.2	750.3	
24.12.2021 17:51:11	1293	9.6	1.255	1.735	4.085	0.000	251	50	0	0	26.2	750.1	
24.12.2021 17:51:12	1294	9.6	1.255	1.735	4.085	0.000	251	50	0	0	26.2	750.1	
24.12.2021 17:51:14	1296	8.4	1.398	2.931	4.085	0.000	401	51	0	0	26.2	750.6	
24.12.2021 17:51:16	1298	7.4	1.601	2.931	6.083	0.000	401	51	0	0	26.3	750.1	
24.12.2021 17:51:17	1299	7.0	1.692	2.931	6.083	0.000	579	51	0	0	26.2	750.0	
24.12.2021 17:51:18	1300	6.6	1.700	4.202	6.083	0.000	579	57	0	0	26.2	750.1	
24.12.2021 17:51:20	1302	6.0	1.871	4.202	7.950	0.000	757	57	0	0	26.3	750.3	
24.12.2021 17:51:21	1303	6.0	1.871	4.202	7.950	0.000	757	57	0	0	26.3	750.3	
24.12.2021 17:51:22	1304	6.0	1.871	4.202	7.950	0.000	757	64	0	0	26.3	750.3	
24.12.2021 17:51:24	1306	6.0	1.871	4.202	7.950	0.000	757	64	0	0	26.3	750.3	
24.12.2021 17:51:25	1307	5.1	2.097	5.322	9.449	0.490	911	64	0	0	26.3	750.1	
