Tabs	Trel	O2(%)	H2(%)	CO(%)	CO2(%)	CH4(%)	SO2(ppm)	NO(ppm)	NO2(ppm)	N2O(ppm)	T(°C)	P()	Comments
24.12.2021 16:38:28	173	20.8	0.000	0.011	0.040	0.000	24	3	0	7	26.1	748.8	
24.12.2021 16:38:29	174	20.8	0.000	0.011	0.040	0.000	24	3	0	7	26.0	749.1	
24.12.2021 16:38:30	175	20.8	0.000	0.011	0.040	0.000	24	3	0	7	26.0	749.1	
24.12.2021 16:38:31	176	20.8	0.000	0.011	0.040	0.000	24	3	0	7	26.0	749.1	
24.12.2021 16:38:32	177	20.8	0.000	0.011	0.030	0.000	24	3	0	7	26.0	748.8	
24.12.2021 16:38:34	179	20.8	0.000	0.011	0.030	0.000	24	2	0	3	26.1	749.3	
24.12.2021 16:38:36	181	20.8	0.000	0.011	0.020	0.000	24	2	0	3	26.3	749.1	
24.12.2021 16:38:37	182	20.8	0.000	0.011	0.020	0.000	25	2	0	3	26.0	749.1	
24.12.2021 16:38:38	183	20.8	0.000	0.011	0.020	0.000	25	1	0	3	26.1	749.2	
24.12.2021 16:38:39	184	20.8	0.000	0.011	0.020	0.000	25	1	0	3	26.1	749.2	
24.12.2021 16:38:40	185	20.8	0.000	0.011	0.010	0.000	25	1	0	3	26.0	749.1	
24.12.2021 16:38:42	187	20.8	0.000	0.011	0.010	0.000	25	1	0	3	26.0	749.1	
24.12.2021 16:38:43	188	20.8	0.000	0.011	0.010	0.000	25	2	0	3	26.0	749.1	
24.12.2021 16:38:44	189	20.8	0.000	0.011	0.010	0.000	27	2	0	3	26.0	748.9	
24.12.2021 16:38:45	190	20.8	0.000	0.011	0.010	0.000	30	2	0	3	26.1	749.1	
24.12.2021 16:38:46	191	20.8	0.000	0.011	0.010	0.000	30	1	0	0	26.1	749.1	
24.12.2021 16:38:48	193	20.8	0.000	0.011	0.010	0.000	30	1	0	0	25.9	749.0	
24.12.2021 16:38:50	195	20.8	0.000	0.011	0.010	0.000	30	1	0	0	25.9	749.0	
24.12.2021 16:38:51	196	20.8	0.000	0.011	0.010	0.000	30	1	0	0	25.9	749.0	
24.12.2021 16:38:53	198	20.8	0.000	0.011	0.010	0.000	35	1	0	0	26.0	749.1	
24.12.2021 16:38:54	199	20.8	0.000	0.011	0.010	0.000	35	1	0	0	26.0	749.2	
24.12.2021 16:38:55	200	20.8	0.000	0.011	0.010	0.000	35	1	0	0	25.8	748.6	
24.12.2021 16:38:57	202	20.8	0.000	0.011	0.010	0.000	35	1	0	0	26.2	748.8	
24.12.2021 16:38:58	203	20.8	0.000	0.011	0.010	0.000	35	0	0	0	26.0	748.4	
24.12.2021 16:38:59	204	20.8	0.000	0.011	0.010	0.000	35	0	0	0	26.1	749.1	
24.12.2021 16:39:00	205	20.8	0.000	0.011	0.010	0.000	35	0	0	0	26.1	749.1	
24.12.2021 16:39:02	207	20.8	0.000	0.011	0.010	0.000	35	0	0	0	26.1	749.1	
24.12.2021 16:39:03	208	20.8	0.000	0.011	0.010	0.000	34	1	0	0	26.2	749.0	
24.12.2021 16:39:04	209	20.8	0.000	0.011	0.010	0.000	34	1	0	0	26.1	749.1	
24.12.2021 16:39:05	210	20.8	0.000	0.011	0.010	0.000	33	1	0	0	26.2	749.2	
24.12.2021 16:39:07	212	20.8	0.000	0.011	0.010	0.000	33	0	0	0	26.1	749.0	
24.12.2021 16:39:09	214	20.8	0.000	0.011	0.010	0.000	33	0	0	0	26.1	748.6	
24.12.2021 16:39:11	216	20.8	0.000	0.011	0.010	0.000	32	0	0	0	26.1	748.8	
24.12.2021 16:39:12	217	20.8	0.000	0.011	0.010	0.000	32	0	0	0	26.1	748.8	
24.12.2021 16:39:13	218	20.8	0.000	0.011	0.010	0.000	32	0	0	0	26.1	748.8	
24.12.2021 16:39:14	219	20.8	0.000	0.011	0.010	0.000	30	0	0	0	26.1	748.9	
24.12.2021 16:39:15	220	20.8	0.000	0.011	0.020	0.000	30	0	0	0	26.3	749.1	
24.12.2021 16:39:17	222	20.8	0.000	0.011	0.020	0.000	30	0	0	0	26.3	749.1	
24.12.2021 16:39:18	223	20.8	0.000	0.011	0.020	0.000	32	0	0	0	26.3	749.1	
24.12.2021 16:39:19	224	20.8	0.000	0.011	0.020	0.000	32	0	0	0	26.2	749.1	
24.12.2021 16:39:21	226	20.8	0.000	0.011	0.020	0.000	30	0	0	0	26.2	749.3	
24.12.2021 16:39:22	227	20.8	0.000	0.011	0.020	0.000	30	0	0	0	26.0	748.9	
24.12.2021 16:39:24	229	20.8	0.000	0.011	0.020	0.000	30	0	0	0	26.0	748.9	
24.12.2021 16:39:26	231	20.8	0.000	0.011	0.020	0.000	31	0	0	0	25.9	748.6	
24.12.2021 16:39:27	232	20.8	0.000	0.011	0.020	0.000	31	0	0	0	26.0	749.2	
24.12.2021 16:39:28	233	20.8	0.000	0.011	0.020	0.000	31	0	0	0	26.1	749.3	
24.12.2021 16:39:29	234	20.8	0.000	0.011	0.020	0.000	32	0	0	0	26.1	748.8	
24.12.2021 16:39:31	236	20.8	0.000	0.011	0.010	0.000	32	0	0	0	26.1	748.8	
24.12.2021 16:39:32	237	20.8	0.000	0.011	0.010	0.000	32	0	0	0	26.1	748.8	
24.12.2021 16:39:33	238	20.8	0.000	0.011	0.010	0.000	32	0	0	0	26.0	748.7	
24.12.2021 16:39:34	239	20.8	0.000	0.011	0.010	0.000	32	0	0	0	26.1	748.8	
24.12.2021 16:39:35	240	20.8	0.000	0.011	0.010	0.000	32	0	0	0	26.0	748.6	
24.12.2021 16:39:36	241	20.8	0.000	0.011	0.010	0.000	32	0	0	0	26.0	748.4	
24.12.2021 16:39:37	242	20.8	0.000	0.011	0.010	0.000	32	0	0	0	26.0	748.4	
24.12.2021 16:39:39	244	20.8	0.000	0.011	0.010	0.000	32	0	0	0	26.0	748.8	
24.12.2021 16:39:41	246	20.8	0.000	0.011	0.010	0.000	31	0	0	0	26.1	749.1	
24.12.2021 16:39:43	248	20.8	0.000	0.011	0.010	0.000	31	0	0	0	25.9	748.9	
24.12.2021 16:39:45	250	20.8	0.000	0.011	0.010	0.000	31	0	0	0	25.9	748.9	
24.12.2021 16:39:46	251	20.8	0.000	0.011	0.010	0.000	31	0	0	0	25.9	748.9	
24.12.2021 16:39:48	253	20.8	0.000	0.011	0.010	0.000	26	0	0	0	26.0	749.6	
24.12.2021 16:39:49	254	20.8	0.000	0.011	0.010	0.000	26	0	0	0	26.0	749.4	
24.12.2021 16:39:50	255	20.8	0.000	0.011	0.010	0.000	26	0	0	0	26.0	749.4	
24.12.2021 16:39:51	256	20.8	0.000	0.011	0.010	0.000	26	0	0	0	26.0	748.9	
24.12.2021 16:39:52	257	20.8	0.000	0.011	0.010	0.000	26	0	0	0	25.9	748.9	
24.12.2021 16:39:54	259	20.8	0.000	0.011	0.010	0.000	26	0	0	0	25.9	748.8	
24.12.2021 16:39:55	260	20.8	0.000	0.011	0.010	0.000	26	0	0	0	26.0	749.1	
24.12.2021 16:39:57	262	20.8	0.000	0.011	0.010	0.000	26	0	0	0	26.0	749.1	
24.12.2021 16:39:58	263	20.8	0.000	0.011	0.010	0.000	28	0	0	0	26.0	749.2	
24.12.2021 16:40:00	265	20.8	0.000	0.011	0.010	0.000	28	0	0	0	26.1	749.3	
24.12.2021 16:40:01	266	20.8	0.000	0.011	0.010	0.000	31	0	0	0	26.1	749.3	
24.12.2021 16:40:02	267	20.8	0.000	0.011	0.010	0.000	31	0	0	0	26.1	748.9	
24.12.2021 16:40:03	268	20.8	0.000	0.011	0.010	0.000	31	0	0	0	26.2	748.9	
24.12.2021 16:40:04	269	20.8	0.000	0.011	0.010	0.000	31	0	0	0	26.2	748.9	
24.12.2021 16:40:05	270	20.8	0.000	0.011	0.010	0.000	31	0	0	0	26.2	748.9	
24.12.2021 16:40:06	271	20.8	0.000	0.011	0.010	0.000	31	0	0	0	26.2	748.9	
24.12.2021 16:40:07	272	20.8	0.000	0.011	0.010	0.000	31	0	0	0	26.2	748.9	
24.12.2021 16:40:09	274	20.8	0.000	0.011	0.010	0.000	36	0	0	0	25.9	748.8	
24.12.2021 16:40:10	275	20.8	0.000	0.011	0.010	0.000	36	0	0	0	25.8	748.7	
24.12.2021 16:40:12	277	20.8	0.000	0.011	0.010	0.000	36	0	0	0	25.7	748.6	
24.12.2021 16:40:14	279	20.8	0.000	0.011	0.010	0.000	36	0	0	0	25.7	748.6	
24.12.2021 16:40:15	280	20.8	0.000	0.011	0.010	0.000	36	0	0	0	26.0	749.3	
24.12.2021 16:40:16	281	20.8	0.000	0.011	0.010	0.000	36	0	0	0	26.1	749.3	
24.12.2021 16:40:17	282	20.8	0.000	0.011	0.010	0.000	36	0	0	0	25.9	749.4	
24.12.2021 16:40:19	284	20.8	0.000	0.011	0.010	0.000	36	0	0	0	25.9	749.4	
24.12.2021 16:40:20	285	20.7	0.000	0.011	0.010	0.000	36	0	0	0	25.9	748.8	
24.12.2021 16:40:22	287	20.7	0.000	0.011	0.010	0.000	35	0	0	0	25.9	749.3	
24.12.2021 16:40:24	289	20.7	0.000	0.011	0.010	0.000	35	0	0	0	25.9	748.8	
24.12.2021 16:40:26	291	20.7	0.000	0.011	0.010	0.000	35	0	0	0	25.9	748.8	
24.12.2021 16:40:27	292	20.7	0.000	0.011	0.010	0.000	35	0	0	0	26.0	749.2	
24.12.2021 16:40:29	294	20.8	0.000	0.011	0.010	0.000	35	0	0	0	25.9	749.1	
24.12.2021 16:40:31	296	20.7	0.000	0.011	0.010	0.000	35	0	0	0	25.9	748.9	
24.12.2021 16:40:33	298	20.7	0.000	0.011	0.010	0.000	35	0	0	0	26.0	748.9	
24.12.2021 16:40:35	300	20.7	0.000	0.011	0.010	0.000	35	0	0	0	26.0	748.9	
24.12.2021 16:40:36	301	20.7	0.000	0.011	0.010	0.000	35	0	0	0	26.0	748.9	
24.12.2021 16:40:38	303	20.7	0.000	0.011	0.010	0.000	37	0	0	0	26.0	748.6	
24.12.2021 16:40:40	305	20.7	0.000	0.011	0.010	0.000	37	0	0	0	26.0	748.6	
24.12.2021 16:40:41	306	20.7	0.000	0.011	0.010	0.000	37	0	0	0	26.0	748.6	
24.12.2021 16:40:42	307	20.8	0.000	0.011	0.010	0.000	37	0	0	0	25.9	748.9	
24.12.2021 16:40:43	308	20.8	0.000	0.011	0.010	0.000	37	0	0	0	25.9	748.9	
24.12.2021 16:40:44	309	20.8	0.000	0.011	0.010	0.000	37	0	0	0	25.9	748.9	
24.12.2021 16:40:46	311	20.8	0.000	0.011	0.010	0.000	38	0	0	0	26.0	748.7	
24.12.2021 16:40:47	312	20.8	0.000	0.011	0.010	0.000	38	0	0	0	26.0	748.7	
24.12.2021 16:40:48	313	20.8	0.000	0.011	0.010	0.000	38	0	0	0	26.0	748.7	
24.12.2021 16:40:50	315	20.8	0.000	0.011	0.000	0.000	39	0	0	0	25.9	748.7	
24.12.2021 16:40:51	316	20.7	0.000	0.011	0.000	0.000	39	0	0	0	25.8	748.7	
24.12.2021 16:40:52	317	20.7	0.000	0.011	0.000	0.000	39	0	0	0	25.8	748.7	
24.12.2021 16:40:54	319	20.8	0.000	0.011	0.000	0.000	39	0	0	0	25.9	749.3	
24.12.2021 16:40:55	320	20.8	0.000	0.011	0.000	0.000	39	0	0	0	25.9	749.3	
24.12.2021 16:40:56	321	20.8	0.000	0.011	0.000	0.000	39	0	0	0	25.9	749.3	
24.12.2021 16:40:57	322	20.8	0.000	0.011	0.000	0.000	41	0	0	0	25.9	749.1	
24.12.2021 16:40:59	324	20.8	0.000	0.011	0.000	0.000	41	0	0	0	25.9	749.0	
24.12.2021 16:41:00	325	20.8	0.000	0.011	0.000	0.000	41	0	0	0	26.1	749.0	
24.12.2021 16:41:01	326	20.8	0.000	0.011	0.000	0.000	41	0	0	0	26.0	749.0	
24.12.2021 16:41:02	327	20.8	0.000	0.011	0.000	0.000	41	0	0	0	26.0	749.2	
24.12.2021 16:41:03	328	20.8	0.000	0.011	0.000	0.000	41	0	0	0	26.0	749.2	
24.12.2021 16:41:05	330	20.8	0.002	0.011	0.000	0.000	40	0	0	0	26.0	748.9	
24.12.2021 16:41:07	332	20.8	0.000	0.011	0.000	0.000	40	0	0	0	26.1	749.0	
24.12.2021 16:41:09	334	20.8	0.000	0.011	0.000	0.000	38	0	0	0	26.1	749.0	
24.12.2021 16:41:11	336	20.8	0.000	0.011	0.000	0.000	38	0	0	0	25.9	748.9	
24.12.2021 16:41:12	337	20.8	0.000	0.011	0.000	0.000	38	0	0	0	25.9	748.9	
24.12.2021 16:41:13	338	20.8	0.000	0.011	0.000	0.000	38	0	0	0	26.3	749.0	
24.12.2021 16:41:15	340	20.8	0.000	0.011	0.000	0.000	38	0	0	0	26.3	749.0	
24.12.2021 16:41:16	341	20.8	0.000	0.011	0.000	0.000	38	0	0	0	26.3	749.0	
24.12.2021 16:41:17	342	20.8	0.000	0.011	0.000	0.000	38	0	0	0	26.3	749.0	
24.12.2021 16:41:18	343	20.8	0.000	0.011	0.000	0.000	38	0	0	0	26.3	749.0	
24.12.2021 16:41:20	345	20.8	0.000	0.011	0.000	0.000	38	0	0	0	26.3	749.0	
24.12.2021 16:41:21	346	20.8	0.000	0.011	0.000	0.000	36	0	0	0	26.0	749.2	
24.12.2021 16:41:22	347	20.8	0.000	0.011	0.000	0.000	36	0	0	0	26.0	749.2	
24.12.2021 16:41:24	349	20.8	0.000	0.011	0.000	0.000	36	0	0	0	26.1	749.1	
24.12.2021 16:41:26	351	20.7	0.000	0.011	0.000	0.000	36	0	0	0	26.1	749.2	
24.12.2021 16:41:27	352	20.8	0.000	0.011	0.010	0.000	36	0	0	0	26.1	749.0	
24.12.2021 16:41:28	353	20.8	0.000	0.011	0.010	0.000	36	0	0	0	26.1	749.0	
24.12.2021 16:41:30	355	20.7	0.011	0.011	0.010	0.000	33	0	0	0	26.1	748.8	
24.12.2021 16:41:31	356	20.8	0.002	0.011	0.010	0.000	33	0	0	0	26.0	748.9	
24.12.2021 16:41:33	358	20.8	0.000	0.011	0.010	0.000	33	0	0	0	26.0	748.9	
24.12.2021 16:41:34	359	20.8	0.000	0.011	0.010	0.000	33	0	0	0	26.1	748.8	
24.12.2021 16:41:35	360	20.8	0.000	0.011	0.010	0.000	33	0	0	0	26.2	749.0	
24.12.2021 16:41:37	362	20.8	0.000	0.011	0.010	0.000	34	0	0	0	26.3	748.9	
24.12.2021 16:41:39	364	20.8	0.000	0.011	0.010	0.000	34	0	0	0	26.4	748.9	
24.12.2021 16:41:40	365	20.8	0.000	0.011	0.010	0.000	34	0	0	0	26.4	748.9	
24.12.2021 16:41:41	366	20.8	0.000	0.011	0.010	0.000	34	0	0	0	26.4	748.9	
24.12.2021 16:41:42	367	20.8	0.000	0.011	0.010	0.000	34	0	0	0	26.4	748.9	
24.12.2021 16:41:43	368	20.8	0.000	0.011	0.010	0.000	33	0	0	0	26.4	749.1	
24.12.2021 16:41:44	369	20.8	0.000	0.011	0.010	0.000	33	0	0	0	26.4	749.1	
24.12.2021 16:41:45	370	20.7	0.000	0.011	0.010	0.000	36	0	0	0	26.2	749.2	
24.12.2021 16:41:47	372	20.7	0.000	0.011	0.010	0.000	36	0	0	0	26.1	749.2	
24.12.2021 16:41:48	373	20.7	0.000	0.011	0.010	0.000	36	0	0	0	26.1	749.2	
24.12.2021 16:41:50	375	20.7	0.000	0.011	0.010	0.000	36	0	0	0	26.0	749.1	
24.12.2021 16:41:51	376	20.8	0.000	0.011	0.010	0.000	36	0	0	0	26.3	749.4	
24.12.2021 16:41:52	377	20.8	0.000	0.011	0.010	0.000	36	0	0	0	26.1	749.2	
24.12.2021 16:41:53	378	20.8	0.000	0.011	0.010	0.000	36	0	0	0	26.3	749.1	
24.12.2021 16:41:54	379	20.8	0.000	0.011	0.010	0.000	36	0	0	0	26.1	749.1	
24.12.2021 16:41:56	381	20.8	0.000	0.011	0.010	0.000	36	0	0	0	26.1	749.1	
24.12.2021 16:41:57	382	20.8	0.000	0.011	0.010	0.000	37	0	0	0	25.9	748.9	
24.12.2021 16:41:59	384	20.8	0.000	0.011	0.010	0.000	37	0	0	0	25.9	748.9	
24.12.2021 16:42:00	385	20.7	0.000	0.011	0.010	0.000	37	0	0	0	25.8	749.1	
24.12.2021 16:42:01	386	20.7	0.000	0.011	0.010	0.000	37	0	0	0	25.8	749.1	
24.12.2021 16:42:02	387	20.8	0.000	0.011	0.010	0.000	37	0	0	0	26.0	748.8	
24.12.2021 16:42:04	389	20.8	0.000	0.011	0.010	0.000	37	0	0	0	26.0	748.9	
24.12.2021 16:42:05	390	20.8	0.000	0.011	0.010	0.000	37	0	0	0	26.0	748.9	
24.12.2021 16:42:07	392	20.8	0.000	0.011	0.010	0.000	37	0	0	0	26.0	748.8	
24.12.2021 16:42:09	394	20.8	0.000	0.011	0.010	0.000	37	0	0	0	26.0	748.8	
24.12.2021 16:42:10	395	20.8	0.000	0.011	0.010	0.000	37	0	0	0	26.0	748.8	
24.12.2021 16:42:11	396	20.8	0.000	0.011	0.000	0.000	37	0	0	0	26.0	749.1	
24.12.2021 16:42:12	397	20.8	0.000	0.011	0.000	0.000	37	0	0	0	25.9	749.2	
24.12.2021 16:42:14	399	20.8	0.000	0.011	0.000	0.000	37	0	0	0	26.1	748.7	
24.12.2021 16:42:15	400	20.8	0.000	0.011	0.000	0.000	37	0	0	0	26.1	748.7	
24.12.2021 16:42:16	401	20.8	0.000	0.011	0.000	0.000	37	0	0	0	26.1	748.7	
24.12.2021 16:42:17	402	20.8	0.000	0.011	0.000	0.000	37	0	0	0	26.1	748.7	
24.12.2021 16:42:19	404	20.8	0.000	0.011	0.000	0.000	37	0	0	0	26.1	748.7	
24.12.2021 16:42:20	405	20.8	0.000	0.011	0.000	0.000	35	0	0	0	26.2	749.3	
24.12.2021 16:42:22	407	20.8	0.000	0.011	0.000	0.000	36	0	0	0	26.0	749.0	
24.12.2021 16:42:24	409	20.7	0.000	0.011	0.000	0.000	36	0	0	0	25.8	749.1	
24.12.2021 16:42:26	411	20.7	0.000	0.011	0.000	0.000	36	0	0	0	25.9	749.0	
24.12.2021 16:42:27	412	20.7	0.000	0.011	0.000	0.000	36	0	0	0	25.9	749.0	
24.12.2021 16:42:29	414	20.7	0.000	0.011	0.000	0.000	36	0	0	0	25.9	749.0	
24.12.2021 16:42:30	415	20.7	0.000	0.011	0.000	0.000	38	0	0	0	26.0	748.8	
24.12.2021 16:42:32	417	20.7	0.000	0.011	0.000	0.000	41	0	0	0	26.2	748.6	
24.12.2021 16:42:34	419	20.7	0.000	0.011	0.000	0.000	41	0	0	0	26.1	749.1	
24.12.2021 16:42:35	420	20.7	0.000	0.011	0.000	0.000	41	0	0	0	26.1	749.1	
24.12.2021 16:42:37	422	20.8	0.000	0.011	0.000	0.000	40	0	0	0	26.1	749.1	
24.12.2021 16:42:38	423	20.8	0.000	0.011	0.000	0.000	40	0	0	0	26.0	749.1	
24.12.2021 16:42:39	424	20.7	0.000	0.011	0.000	0.000	40	0	0	0	26.2	749.1	
24.12.2021 16:42:41	426	20.7	0.000	0.011	0.000	0.000	40	0	0	0	26.0	749.0	
24.12.2021 16:42:42	427	20.8	0.000	0.011	0.000	0.000	41	0	0	0	26.2	749.2	
24.12.2021 16:42:43	428	20.8	0.000	0.011	0.000	0.000	41	0	0	0	26.2	749.2	
24.12.2021 16:46:44	669	20.3	0.000	0.011	0.010	0.000	39	0	1	12	25.9	749.3	
24.12.2021 16:46:45	670	20.3	0.000	0.011	0.010	0.000	39	0	1	12	25.9	749.1	
24.12.2021 16:46:46	671	20.3	0.000	0.011	0.010	0.000	39	0	1	12	25.9	749.1	
24.12.2021 16:46:47	672	20.3	0.000	0.011	0.010	0.000	39	0	1	12	25.9	749.1	
24.12.2021 16:46:48	673	20.3	0.000	0.011	0.010	0.000	39	0	0	12	25.9	749.1	
24.12.2021 16:46:50	675	20.3	0.000	0.011	0.010	0.000	39	0	0	12	25.9	749.1	
24.12.2021 16:46:51	676	20.7	0.000	0.011	0.010	0.000	39	0	0	12	26.0	749.0	
24.12.2021 16:46:52	677	20.7	0.000	0.011	0.010	0.000	38	0	0	12	26.1	749.1	
24.12.2021 16:46:54	679	20.7	0.000	0.011	0.010	0.000	38	0	0	12	26.2	749.3	
24.12.2021 16:46:55	680	20.8	0.000	0.011	0.010	0.000	36	0	0	12	26.1	749.3	
24.12.2021 16:46:57	682	20.8	0.000	0.011	0.010	0.000	36	0	0	12	26.1	749.3	
24.12.2021 16:46:59	684	20.8	0.000	0.011	0.010	0.000	36	0	0	12	25.9	749.2	
24.12.2021 16:47:01	686	20.8	0.000	0.011	0.010	0.000	33	0	0	12	26.2	749.0	
24.12.2021 16:47:02	687	20.8	0.000	0.011	0.010	0.000	33	0	0	12	26.1	749.2	
24.12.2021 16:47:03	688	20.8	0.000	0.011	0.010	0.000	31	0	0	12	26.0	749.0	
24.12.2021 16:47:05	690	20.8	0.000	0.011	0.010	0.000	31	0	0	14	26.0	749.0	
24.12.2021 16:47:07	692	20.8	0.000	0.011	0.010	0.000	31	0	0	14	26.0	749.0	
24.12.2021 16:47:08	693	20.8	0.000	0.011	0.010	0.000	31	0	0	14	26.0	749.3	
24.12.2021 16:47:09	694	20.7	0.000	0.011	0.010	0.000	31	0	1	12	26.0	749.1	
24.12.2021 16:47:11	696	20.7	0.000	0.011	0.010	0.000	31	0	1	12	26.0	748.9	
24.12.2021 16:47:12	697	20.7	0.000	0.011	0.010	0.000	33	0	0	9	26.2	749.2	
24.12.2021 16:47:14	699	20.7	0.000	0.011	0.010	0.000	33	0	0	9	25.8	749.0	
24.12.2021 16:47:15	700	20.7	0.000	0.011	0.010	0.000	33	0	0	9	26.0	749.3	
24.12.2021 16:47:17	702	20.7	0.000	0.011	0.010	0.000	36	0	0	6	26.1	749.0	
24.12.2021 16:47:19	704	20.6	0.000	0.011	0.010	0.000	36	0	0	6	26.0	749.1	
24.12.2021 16:47:21	706	20.1	0.006	0.022	0.010	0.000	35	1	1	7	25.9	749.3	
24.12.2021 16:47:23	708	19.2	0.062	0.022	0.070	0.000	35	1	1	7	25.9	749.5	
24.12.2021 16:47:24	709	18.7	0.086	0.022	0.070	0.000	39	0	1	6	26.0	749.4	
24.12.2021 16:47:25	710	18.0	0.134	0.075	0.070	0.000	39	0	1	6	25.9	749.4	
24.12.2021 16:47:27	712	16.6	0.226	0.075	0.300	0.000	39	0	1	6	26.1	749.6	
24.12.2021 16:47:28	713	15.7	0.292	0.075	0.300	0.000	64	0	1	6	26.2	749.3	
24.12.2021 16:47:29	714	15.0	0.323	0.312	0.300	0.000	64	0	1	6	26.2	749.3	
24.12.2021 16:47:30	715	14.3	0.379	0.312	0.919	0.000	64	0	1	6	26.1	749.2	
24.12.2021 16:47:31	716	13.3	0.445	0.312	0.919	0.000	117	0	1	7	26.2	749.3	
