Tabs	Trel	O2(%)	H2(%)	CO(%)	CO2(%)	CH4(%)	SO2(ppm)	NO(ppm)	NO2(ppm)	N2O(ppm)	T(°C)	P()	Comments
24.12.2021 16:12:01	966	6.4	0.246	0.783	8.590	0.959	24	8	2	0	25.4	748.3	
24.12.2021 16:12:03	968	5.4	0.293	1.031	9.728	0.933	27	8	2	0	25.5	748.4	
24.12.2021 16:12:04	969	5.4	0.293	1.031	9.728	0.933	27	8	2	0	25.5	748.4	
24.12.2021 16:12:05	970	5.4	0.293	1.031	9.728	0.933	27	9	3	0	25.5	748.4	
24.12.2021 16:12:06	971	5.2	0.292	1.203	10.477	0.933	31	9	3	0	25.7	748.1	
24.12.2021 16:12:07	972	5.2	0.292	1.203	10.477	0.933	31	9	3	0	25.7	748.1	
24.12.2021 16:12:09	974	5.0	0.339	1.322	10.477	0.933	36	10	3	0	25.6	748.1	
24.12.2021 16:12:10	975	5.0	0.343	1.322	10.937	0.933	36	10	3	0	25.6	748.0	
24.12.2021 16:12:12	977	5.0	0.343	1.322	10.937	0.933	36	10	3	0	25.6	748.0	
24.12.2021 16:12:14	979	5.0	0.343	1.322	10.937	0.933	36	10	3	0	25.6	748.0	
24.12.2021 16:12:16	981	5.0	0.343	1.322	10.937	0.933	36	10	3	0	25.6	748.0	
24.12.2021 16:12:18	983	5.0	0.343	1.322	10.937	0.933	36	10	3	0	25.6	748.0	
24.12.2021 16:12:19	984	5.0	0.343	1.322	10.937	0.933	36	10	3	0	25.6	748.0	
24.12.2021 16:12:21	986	4.6	0.392	1.451	11.396	0.870	43	10	3	0	25.5	748.1	
24.12.2021 16:12:22	987	4.5	0.411	1.494	11.506	0.832	43	10	3	0	25.5	747.9	
24.12.2021 16:12:24	989	4.4	0.420	1.494	11.506	0.832	45	10	3	0	25.5	748.1	
24.12.2021 16:12:26	991	4.4	0.420	1.494	11.506	0.832	45	10	3	0	25.5	748.1	
24.12.2021 16:12:28	993	4.4	0.420	1.494	11.506	0.832	45	9	3	0	25.5	748.1	
24.12.2021 16:12:30	995	4.4	0.420	1.494	11.506	0.832	45	9	3	0	25.5	748.1	
24.12.2021 16:12:32	997	4.5	0.444	1.591	11.636	0.769	52	10	3	0	25.6	748.4	
24.12.2021 16:12:33	998	4.5	0.444	1.591	11.636	0.769	52	10	3	0	25.6	748.4	
24.12.2021 16:12:35	1000	4.5	0.443	1.613	11.666	0.744	52	10	3	0	25.5	748.3	
24.12.2021 16:12:36	1001	4.5	0.443	1.613	11.666	0.744	52	11	3	0	25.5	748.1	
24.12.2021 16:12:38	1003	4.5	0.444	1.602	11.666	0.744	52	11	3	0	25.5	748.1	
24.12.2021 16:12:39	1004	4.5	0.444	1.602	11.666	0.744	52	11	3	0	25.5	748.1	
24.12.2021 16:12:41	1006	4.6	0.447	1.570	11.656	0.744	52	11	3	0	25.5	748.0	
24.12.2021 16:12:42	1007	4.6	0.447	1.570	11.656	0.744	52	11	3	0	25.4	747.9	
24.12.2021 16:12:44	1009	4.6	0.447	1.570	11.656	0.744	49	11	4	0	25.5	748.2	
24.12.2021 16:12:46	1011	4.7	0.441	1.516	11.636	0.744	49	11	4	0	25.5	748.2	
24.12.2021 16:12:47	1012	4.7	0.433	1.516	11.636	0.744	49	11	4	0	25.5	748.3	
24.12.2021 16:12:48	1013	4.7	0.420	1.462	11.636	0.744	46	11	4	0	25.4	748.1	
24.12.2021 16:12:50	1015	4.7	0.408	1.462	11.626	0.744	46	11	4	0	25.4	748.0	
24.12.2021 16:12:52	1017	4.7	0.399	1.462	11.626	0.744	45	10	4	0	25.5	748.2	
24.12.2021 16:12:54	1019	4.7	0.399	1.429	11.626	0.744	45	10	4	0	25.5	748.0	
24.12.2021 16:12:56	1021	4.7	0.399	1.429	11.626	0.744	45	11	4	0	25.5	748.0	
24.12.2021 16:12:58	1023	4.7	0.399	1.419	11.616	0.718	42	11	4	0	25.5	748.5	
24.12.2021 16:13:00	1025	4.8	0.399	1.419	11.616	0.693	44	10	4	0	25.5	748.5	
24.12.2021 16:13:02	1027	4.8	0.399	1.419	11.616	0.693	44	10	4	0	25.5	748.5	
24.12.2021 16:13:04	1029	6.1	0.382	1.408	11.606	0.706	45	10	4	0	25.8	748.5	
24.12.2021 16:13:05	1030	6.8	0.365	1.365	11.606	0.706	45	11	4	0	25.7	748.4	
24.12.2021 16:13:07	1032	8.3	0.350	1.365	11.366	0.668	42	11	4	0	25.6	748.6	
24.12.2021 16:13:08	1033	8.3	0.350	1.365	11.366	0.668	42	11	4	0	25.6	748.6	
24.12.2021 16:13:09	1034	8.3	0.350	1.365	11.366	0.668	42	10	4	0	25.6	748.6	
24.12.2021 16:13:10	1035	8.3	0.350	1.365	11.366	0.668	42	10	4	0	25.6	748.6	
24.12.2021 16:13:11	1036	11.7	0.297	1.235	10.597	0.630	39	10	4	0	25.7	748.2	
24.12.2021 16:13:13	1038	12.5	0.290	1.009	10.597	0.630	39	9	3	0	25.6	748.4	
24.12.2021 16:13:14	1039	12.5	0.290	1.009	10.597	0.630	39	9	3	0	25.6	748.4	
24.12.2021 16:13:15	1040	14.4	0.253	1.009	9.179	0.604	39	9	3	0	25.4	748.8	
24.12.2021 16:13:16	1041	15.2	0.250	0.750	9.179	0.604	33	9	3	0	25.6	748.6	
24.12.2021 16:13:18	1043	16.3	0.224	0.750	7.291	0.567	33	8	2	0	25.6	748.2	
24.12.2021 16:13:20	1045	17.2	0.211	0.502	7.291	0.567	27	6	1	0	25.5	748.5	
24.12.2021 16:13:22	1047	17.6	0.192	0.502	5.344	0.567	27	6	1	0	25.6	748.8	
24.12.2021 16:13:24	1049	18.3	0.179	0.502	5.344	0.579	25	5	1	0	25.5	748.5	
24.12.2021 16:13:26	1051	18.8	0.163	0.351	3.725	0.579	25	5	1	0	25.6	748.7	
24.12.2021 16:13:27	1052	19.0	0.147	0.351	3.725	0.579	24	4	1	0	25.5	748.4	
24.12.2021 16:13:29	1054	19.0	0.147	0.351	3.725	0.579	24	4	1	0	25.5	748.4	
24.12.2021 16:13:30	1055	19.0	0.147	0.351	3.725	0.579	24	4	1	0	25.5	748.4	
24.12.2021 16:13:32	1057	19.6	0.139	0.222	2.547	0.592	23	2	0	0	25.7	748.7	
24.12.2021 16:13:34	1059	19.8	0.123	0.136	1.728	0.592	23	2	0	0	25.7	748.3	
24.12.2021 16:13:35	1060	19.9	0.103	0.136	1.728	0.617	23	2	0	0	25.8	748.6	
24.12.2021 16:13:37	1062	20.1	0.092	0.093	1.189	0.617	24	2	0	0	25.7	748.3	
24.12.2021 16:13:39	1064	20.2	0.088	0.093	1.189	0.617	24	1	0	0	25.7	748.6	
24.12.2021 16:13:41	1066	20.3	0.090	0.071	1.189	0.617	24	1	0	0	25.7	748.5	
24.12.2021 16:13:43	1068	20.4	0.089	0.071	0.839	0.668	24	1	0	0	25.4	748.3	
24.12.2021 16:13:44	1069	20.4	0.082	0.071	0.839	0.668	24	1	0	0	25.4	748.1	
24.12.2021 16:13:45	1070	20.4	0.082	0.071	0.839	0.668	24	1	0	0	25.4	748.1	
24.12.2021 16:13:47	1072	20.4	0.082	0.071	0.839	0.668	24	1	0	0	25.4	748.1	
24.12.2021 16:13:48	1073	20.2	0.050	0.039	0.619	0.718	27	0	0	0	25.4	748.3	
24.12.2021 16:13:50	1075	19.7	0.046	0.039	0.529	0.744	27	0	0	0	25.5	748.7	
24.12.2021 16:13:52	1077	19.7	0.046	0.039	0.529	0.744	27	0	0	0	25.5	748.7	
24.12.2021 16:13:53	1078	18.5	0.076	0.039	0.529	0.744	30	0	0	0	25.5	748.2	
24.12.2021 16:13:55	1080	18.5	0.076	0.039	0.529	0.744	30	0	0	0	25.5	748.2	
24.12.2021 16:13:56	1081	18.5	0.076	0.039	0.529	0.744	30	1	0	0	25.5	748.2	
24.12.2021 16:13:58	1083	15.8	0.120	0.071	1.229	0.807	31	1	0	0	25.7	748.5	
24.12.2021 16:13:59	1084	15.8	0.120	0.071	1.229	0.807	31	1	0	0	25.7	748.5	
24.12.2021 16:14:00	1085	13.7	0.190	0.071	1.229	0.794	35	1	0	0	25.7	748.5	
24.12.2021 16:14:02	1087	12.9	0.214	0.179	1.229	0.794	35	2	1	0	25.9	748.5	
24.12.2021 16:14:03	1088	12.9	0.214	0.179	1.229	0.794	35	2	1	0	25.9	748.5	
24.12.2021 16:14:04	1089	12.9	0.214	0.179	1.229	0.794	35	2	1	0	25.9	748.5	
24.12.2021 16:14:06	1091	12.9	0.214	0.179	1.229	0.794	35	2	2	0	25.9	748.5	
24.12.2021 16:14:08	1093	12.9	0.214	0.179	1.229	0.794	35	2	2	0	25.9	748.5	
24.12.2021 16:14:09	1094	12.9	0.214	0.179	1.229	0.794	35	2	2	0	25.9	748.5	
24.12.2021 16:14:11	1096	6.8	0.587	0.901	6.272	0.756	54	2	3	0	25.6	748.4	
24.12.2021 16:14:13	1098	6.8	0.587	0.901	6.272	0.756	54	2	3	0	25.6	748.4	
24.12.2021 16:14:14	1099	5.1	0.726	1.516	8.100	0.718	73	2	3	0	25.5	748.4	
24.12.2021 16:14:16	1101	4.4	0.819	1.516	8.100	0.718	86	3	4	0	25.6	748.4	
24.12.2021 16:14:18	1103	4.2	0.808	2.141	8.100	0.718	86	3	4	0	25.7	748.6	
24.12.2021 16:14:20	1105	3.6	0.912	2.141	9.488	0.693	105	4	4	0	25.7	748.3	
24.12.2021 16:14:21	1106	3.5	0.906	2.658	9.488	0.693	105	4	4	0	25.6	748.3	
24.12.2021 16:14:22	1107	3.5	0.906	2.658	9.488	0.693	105	5	4	0	25.6	748.3	
24.12.2021 16:14:24	1109	3.5	0.906	2.658	9.488	0.693	105	5	4	0	25.6	748.3	
24.12.2021 16:14:25	1110	3.5	0.906	2.658	9.488	0.693	105	5	4	0	25.6	748.3	
24.12.2021 16:14:27	1112	3.5	0.906	2.658	9.488	0.693	105	5	4	0	25.6	748.3	
24.12.2021 16:14:29	1114	2.8	1.073	3.036	11.077	0.642	135	6	5	0	25.6	748.4	
24.12.2021 16:14:30	1115	2.8	1.073	3.036	11.077	0.642	135	6	5	0	25.6	748.4	
24.12.2021 16:14:32	1117	2.6	1.092	3.284	11.456	0.554	135	7	5	0	25.6	748.4	
24.12.2021 16:14:34	1119	2.6	1.092	3.284	11.456	0.554	135	7	5	0	25.6	748.4	
24.12.2021 16:14:36	1121	2.5	1.170	3.424	11.706	0.491	154	8	5	0	25.5	748.5	
24.12.2021 16:14:37	1122	2.5	1.170	3.424	11.706	0.491	154	8	5	0	25.5	748.5	
24.12.2021 16:14:38	1123	2.4	1.182	3.521	11.846	0.453	154	8	5	0	25.4	748.5	
24.12.2021 16:14:40	1125	2.4	1.203	3.521	11.846	0.453	153	8	5	0	25.4	748.5	
24.12.2021 16:14:41	1126	2.4	1.220	3.564	11.846	0.453	153	8	5	0	25.5	748.4	
24.12.2021 16:14:43	1128	2.4	1.230	3.564	11.926	0.453	153	8	5	0	25.5	748.4	
24.12.2021 16:14:44	1129	2.3	1.238	3.586	11.926	0.402	155	8	5	0	25.5	748.4	
24.12.2021 16:14:46	1131	2.3	1.239	3.586	11.995	0.402	155	8	5	0	25.6	748.2	
24.12.2021 16:14:47	1132	2.3	1.239	3.586	11.995	0.402	155	8	5	0	25.6	748.2	
24.12.2021 16:14:48	1133	2.3	1.273	3.607	11.995	0.402	156	9	5	0	25.5	748.6	
24.12.2021 16:14:49	1134	2.3	1.279	3.607	12.025	0.402	156	9	5	0	25.6	748.9	
24.12.2021 16:14:51	1136	2.3	1.279	3.607	12.025	0.402	156	9	5	0	25.6	748.9	
24.12.2021 16:14:52	1137	2.3	1.279	3.607	12.025	0.402	156	9	5	0	25.6	748.9	
24.12.2021 16:14:54	1139	2.3	1.299	3.607	12.055	0.390	155	9	5	0	25.5	748.1	
24.12.2021 16:14:55	1140	2.3	1.299	3.607	12.055	0.390	155	9	5	0	25.5	748.1	
24.12.2021 16:14:56	1141	2.3	1.299	3.607	12.055	0.390	155	9	5	0	25.5	748.1	
24.12.2021 16:14:58	1143	2.3	1.307	3.607	12.055	0.390	157	9	5	0	25.6	748.3	
24.12.2021 16:14:59	1144	2.3	1.307	3.607	12.055	0.390	157	9	5	0	25.6	748.3	
24.12.2021 16:15:00	1145	2.3	1.307	3.607	12.055	0.390	157	9	5	0	25.6	748.3	
24.12.2021 16:15:02	1147	2.3	1.307	3.607	12.055	0.390	157	9	5	0	25.6	748.3	
24.12.2021 16:15:03	1148	2.3	1.351	3.618	12.085	0.390	158	9	5	0	25.5	748.2	
24.12.2021 16:15:04	1149	2.2	1.355	3.618	12.085	0.390	156	9	5	0	25.6	748.3	
24.12.2021 16:15:06	1151	2.2	1.356	3.629	12.085	0.390	156	9	5	0	25.5	748.0	
24.12.2021 16:15:08	1153	2.2	1.356	3.650	12.085	0.377	158	9	5	0	25.6	748.3	
24.12.2021 16:15:09	1154	2.2	1.356	3.650	12.095	0.377	158	10	5	0	25.6	748.3	
24.12.2021 16:15:11	1156	2.2	1.356	3.650	12.095	0.339	158	10	5	0	25.6	748.3	
24.12.2021 16:15:13	1158	2.1	1.359	3.661	12.095	0.339	162	10	5	0	25.6	748.1	
24.12.2021 16:15:14	1159	2.1	1.364	3.661	12.105	0.314	162	10	5	0	25.5	748.0	
24.12.2021 16:15:16	1161	2.1	1.364	3.661	12.105	0.314	162	10	5	0	25.5	748.0	
24.12.2021 16:15:18	1163	2.1	1.364	3.661	12.105	0.314	162	10	5	0	25.5	748.0	
24.12.2021 16:15:19	1164	2.1	1.364	3.661	12.105	0.314	162	10	5	0	25.5	748.0	
24.12.2021 16:15:21	1166	2.5	1.357	3.693	12.125	0.301	168	10	5	0	25.5	748.2	
24.12.2021 16:15:22	1167	3.5	1.309	3.683	12.115	0.301	168	10	5	0	25.6	748.3	
24.12.2021 16:15:24	1169	4.1	1.278	3.683	12.115	0.301	166	10	5	0	25.5	748.5	
24.12.2021 16:15:25	1170	4.1	1.278	3.683	12.115	0.301	166	10	5	0	25.5	748.5	
24.12.2021 16:15:27	1172	4.1	1.278	3.683	12.115	0.301	166	11	5	0	25.5	748.5	
24.12.2021 16:15:28	1173	4.1	1.278	3.683	12.115	0.301	166	11	5	0	25.5	748.5	
24.12.2021 16:15:29	1174	4.1	1.278	3.683	12.115	0.301	166	11	5	0	25.5	748.5	
24.12.2021 16:15:31	1176	10.5	0.989	3.176	11.037	0.339	159	11	5	0	25.6	748.5	
24.12.2021 16:15:33	1178	12.6	0.914	2.605	9.538	0.339	146	11	4	0	25.7	748.4	
24.12.2021 16:15:35	1180	14.3	0.802	2.605	9.538	0.377	126	10	3	0	25.6	748.3	
24.12.2021 16:15:36	1181	14.9	0.806	1.915	9.538	0.377	126	10	3	0	25.6	748.3	
24.12.2021 16:15:38	1183	15.7	0.743	1.915	7.561	0.377	126	10	3	0	25.7	748.3	
24.12.2021 16:15:39	1184	16.2	0.700	1.915	7.561	0.427	126	9	2	0	25.6	748.1	
24.12.2021 16:15:41	1186	17.4	0.645	1.289	5.513	0.427	106	9	2	0	25.5	748.2	
24.12.2021 16:15:42	1187	17.4	0.645	1.289	5.513	0.427	106	9	2	0	25.5	748.2	
24.12.2021 16:15:44	1189	18.2	0.540	1.289	5.513	0.465	86	7	2	0	25.7	748.3	
24.12.2021 16:15:45	1190	18.6	0.545	0.815	3.795	0.465	86	7	2	0	25.7	748.9	
24.12.2021 16:15:46	1191	18.6	0.545	0.815	3.795	0.465	86	7	2	0	25.7	748.9	
24.12.2021 16:15:48	1193	19.1	0.468	0.815	3.795	0.491	71	6	1	0	25.6	748.1	
24.12.2021 16:15:50	1195	19.5	0.422	0.492	2.547	0.503	71	6	1	0	25.6	748.2	
24.12.2021 16:15:51	1196	19.6	0.389	0.492	2.547	0.503	60	5	1	0	25.6	748.2	
24.12.2021 16:15:53	1198	19.8	0.392	0.298	2.547	0.503	60	5	1	0	25.6	748.5	
24.12.2021 16:15:54	1199	19.8	0.392	0.298	2.547	0.503	60	5	1	0	25.6	748.5	
24.12.2021 16:15:55	1200	20.0	0.329	0.298	1.698	0.503	53	5	1	0	25.7	748.3	
24.12.2021 16:15:57	1202	20.0	0.329	0.298	1.698	0.503	53	4	1	0	25.7	748.3	
24.12.2021 16:15:59	1204	20.1	0.292	0.190	1.149	0.503	53	4	1	0	25.6	748.2	
24.12.2021 16:16:01	1206	20.3	0.267	0.125	1.149	0.503	47	3	1	0	25.6	749.1	
24.12.2021 16:16:03	1208	20.3	0.224	0.125	0.809	0.491	47	3	1	0	25.5	748.5	
24.12.2021 16:16:04	1209	20.3	0.224	0.125	0.809	0.491	47	3	0	0	25.5	748.5	
24.12.2021 16:16:06	1211	20.3	0.224	0.125	0.809	0.491	47	3	0	0	25.5	748.5	
24.12.2021 16:16:08	1213	19.8	0.205	0.071	0.599	0.491	43	3	0	0	25.7	748.1	
24.12.2021 16:16:09	1214	19.5	0.206	0.071	0.539	0.491	43	2	0	0	25.6	748.4	
24.12.2021 16:16:11	1216	18.4	0.208	0.071	0.539	0.478	42	2	0	0	25.6	748.1	
24.12.2021 16:16:13	1218	16.9	0.254	0.082	0.759	0.478	42	2	1	0	25.5	748.1	
24.12.2021 16:16:14	1219	16.1	0.285	0.082	0.759	0.478	42	2	1	0	25.6	748.1	
24.12.2021 16:16:16	1221	15.2	0.317	0.211	0.759	0.478	44	2	1	0	25.5	748.2	
24.12.2021 16:16:18	1223	14.1	0.390	0.211	1.408	0.478	44	2	1	0	25.5	748.3	
24.12.2021 16:16:20	1225	11.9	0.553	0.211	1.408	0.453	56	2	1	0	25.4	748.6	
24.12.2021 16:16:22	1227	9.6	0.751	0.556	2.687	0.402	56	2	2	0	25.7	748.5	
24.12.2021 16:16:23	1228	8.9	0.826	0.556	2.687	0.402	88	2	2	0	25.6	748.5	
24.12.2021 16:16:24	1229	8.9	0.826	0.556	2.687	0.402	88	2	2	0	25.6	748.5	
24.12.2021 16:16:25	1230	8.9	0.826	0.556	2.687	0.402	88	2	2	0	25.6	748.5	
24.12.2021 16:16:27	1232	7.0	1.020	1.225	4.604	0.314	88	2	2	0	25.5	748.3	
24.12.2021 16:16:28	1233	5.6	1.168	2.216	4.604	0.314	141	4	3	0	25.4	748.5	
24.12.2021 16:16:30	1235	5.1	1.278	2.216	6.592	0.314	141	4	3	0	25.5	748.4	
24.12.2021 16:16:32	1237	5.1	1.278	2.216	6.592	0.314	141	4	3	0	25.5	748.4	
24.12.2021 16:16:34	1239	5.1	1.278	2.216	6.592	0.314	141	7	3	0	25.5	748.4	
24.12.2021 16:16:35	1240	3.2	1.630	3.295	8.240	0.124	282	7	3	0	25.6	748.7	
24.12.2021 16:16:37	1242	2.7	1.693	4.200	9.389	0.124	282	9	3	0	25.7	748.6	
24.12.2021 16:16:38	1243	2.7	1.693	4.200	9.389	0.124	282	9	3	0	25.7	748.6	
24.12.2021 16:16:39	1244	2.7	1.693	4.200	9.389	0.124	282	9	3	0	25.7	748.6	
24.12.2021 16:16:40	1245	2.3	1.778	4.858	9.389	0.035	340	9	3	0	25.6	748.4	
24.12.2021 16:16:41	1246	2.2	1.831	4.858	10.148	0.035	340	12	3	0	25.7	748.2	
24.12.2021 16:16:43	1248	2.2	1.831	4.858	10.148	0.035	340	12	3	0	25.7	748.2	
24.12.2021 16:16:44	1249	2.2	1.831	4.858	10.148	0.035	340	12	3	0	25.7	748.2	
24.12.2021 16:16:46	1251	1.8	1.997	5.235	10.647	0.000	387	14	3	0	25.7	748.2	
24.12.2021 16:16:47	1252	1.8	1.997	5.235	10.647	0.000	387	14	3	0	25.7	748.2	
24.12.2021 16:16:49	1254	1.6	2.099	5.537	10.927	0.000	416	14	3	0	25.6	748.4	
24.12.2021 16:16:51	1256	1.6	2.169	5.537	10.927	0.000	436	15	3	0	25.5	748.5	
24.12.2021 16:16:52	1257	1.6	2.169	5.537	10.927	0.000	436	15	3	0	25.5	748.5	
24.12.2021 16:16:53	1258	1.6	2.169	5.537	10.927	0.000	436	15	3	0	25.5	748.5	
24.12.2021 16:16:54	1259	1.5	2.200	5.731	11.107	0.000	436	16	3	0	25.6	748.6	
24.12.2021 16:16:55	1260	1.5	2.228	5.731	11.107	0.000	448	16	3	0	25.5	748.5	
24.12.2021 16:16:56	1261	1.5	2.228	5.731	11.107	0.000	448	16	3	0	25.5	748.5	
24.12.2021 16:16:57	1262	1.4	2.269	5.839	11.196	0.000	448	18	3	0	25.6	748.7	
24.12.2021 16:16:59	1264	1.4	2.290	5.839	11.196	0.000	452	18	3	0	25.5	748.3	
24.12.2021 16:17:01	1266	1.4	2.324	5.903	11.246	0.000	452	19	3	0	25.6	748.2	
24.12.2021 16:17:03	1268	1.4	2.347	5.903	11.246	0.000	452	19	3	0	25.8	748.4	
24.12.2021 16:17:05	1270	1.3	2.371	5.946	11.246	0.000	456	19	3	0	25.9	748.6	
24.12.2021 16:17:07	1272	1.3	2.409	5.946	11.296	0.000	461	0	3	0	25.9	748.1	
24.12.2021 16:17:09	1274	1.3	2.420	5.968	11.316	0.000	461	0	3	0	25.8	748.1	
24.12.2021 16:17:11	1276	1.3	2.424	5.968	11.316	0.000	461	0	3	0	25.8	748.2	
24.12.2021 16:17:13	1278	1.3	2.425	5.990	11.336	0.000	465	0	3	0	25.9	748.6	
24.12.2021 16:17:15	1280	1.3	2.425	5.990	11.336	0.000	465	0	3	0	25.9	748.6	
24.12.2021 16:17:16	1281	1.3	2.425	5.990	11.336	0.000	465	0	3	0	25.9	748.6	
24.12.2021 16:17:17	1282	1.3	2.433	5.979	11.346	0.000	466	0	3	0	25.7	748.9	
24.12.2021 16:17:19	1284	1.3	2.443	5.979	11.346	0.000	466	0	2	0	25.6	748.9	
24.12.2021 16:17:20	1285	1.3	2.443	5.979	11.346	0.000	466	0	2	0	25.6	748.9	
24.12.2021 16:17:22	1287	1.3	2.437	5.957	11.366	0.000	465	0	2	0	25.6	748.4	
24.12.2021 16:17:23	1288	1.3	2.432	5.957	11.366	0.000	462	0	2	0	25.7	748.2	
24.12.2021 16:17:24	1289	1.3	2.438	5.936	11.386	0.000	462	0	2	0	25.6	748.3	
24.12.2021 16:17:26	1291	1.3	2.434	5.936	11.386	0.000	462	0	2	0	25.8	748.1	
24.12.2021 16:17:27	1292	1.3	2.433	5.936	11.386	0.000	455	0	2	0	25.8	748.4	
24.12.2021 16:17:28	1293	1.3	2.434	5.903	11.386	0.000	455	0	2	0	25.6	748.4	
24.12.2021 16:17:29	1294	1.3	2.434	5.903	11.406	0.000	455	0	2	0	25.7	748.7	
24.12.2021 16:17:30	1295	1.3	2.434	5.903	11.406	0.000	455	0	2	0	25.7	748.7	
24.12.2021 16:17:32	1297	1.3	2.434	5.903	11.406	0.000	455	0	2	0	25.7	748.7	
24.12.2021 16:17:34	1299	1.3	2.437	5.860	11.426	0.000	451	0	2	0	25.6	748.8	
24.12.2021 16:17:35	1300	1.3	2.437	5.860	11.426	0.000	451	0	2	0	25.6	748.8	
24.12.2021 16:17:36	1301	1.5	2.416	5.817	11.426	0.000	445	0	2	0	25.7	748.7	
24.12.2021 16:17:38	1303	2.0	2.361	5.817	11.446	0.023	445	0	2	0	25.6	748.7	
24.12.2021 16:17:39	1304	2.4	2.325	5.817	11.446	0.023	435	0	2	0	25.6	748.3	
24.12.2021 16:17:41	1306	2.4	2.325	5.817	11.446	0.023	435	0	2	0	25.6	748.3	
24.12.2021 16:17:42	1307	2.4	2.325	5.817	11.446	0.023	435	0	2	0	25.6	748.3	
24.12.2021 16:17:43	1308	5.6	2.080	5.677	11.336	0.035	417	0	2	0	25.6	748.5	
24.12.2021 16:17:44	1309	5.6	2.080	5.677	11.336	0.035	417	0	2	0	25.6	748.5	
24.12.2021 16:17:45	1310	5.6	2.080	5.677	11.336	0.035	417	0	2	0	25.6	748.5	
24.12.2021 16:17:47	1312	8.0	1.906	5.267	10.767	0.086	417	0	2	0	25.8	748.9	
24.12.2021 16:17:49	1314	10.5	1.746	4.513	10.767	0.086	381	0	2	0	25.9	748.4	
24.12.2021 16:17:50	1315	10.5	1.746	4.513	10.767	0.086	381	0	2	0	25.9	748.4	
24.12.2021 16:17:51	1316	10.5	1.746	4.513	10.767	0.086	381	0	2	0	25.9	748.4	
24.12.2021 16:17:53	1318	14.9	1.350	3.510	7.761	0.250	328	43	1	0	25.6	748.3	
24.12.2021 16:17:55	1320	14.9	1.350	3.510	7.761	0.250	328	43	1	0	25.6	748.3	
24.12.2021 16:17:56	1321	16.3	1.230	2.464	7.761	0.250	261	110	1	0	25.6	748.8	
24.12.2021 16:17:58	1323	17.3	1.066	2.464	5.753	0.326	261	110	1	0	25.9	748.5	
24.12.2021 16:17:59	1324	17.7	1.003	2.464	5.753	0.326	195	165	0	0	25.7	748.5	
24.12.2021 16:18:01	1326	18.4	0.929	1.602	4.005	0.402	195	165	0	0	25.8	748.7	
24.12.2021 16:18:03	1328	18.4	0.929	1.602	4.005	0.402	195	165	0	0	25.8	748.7	
24.12.2021 16:18:04	1329	18.9	0.853	0.998	4.005	0.402	145	208	0	0	25.7	748.6	
24.12.2021 16:18:05	1330	19.1	0.795	0.998	2.687	0.402	145	208	0	0	25.8	748.6	
24.12.2021 16:18:07	1332	19.5	0.709	0.998	2.687	0.453	107	240	0	0	25.9	748.8	
24.12.2021 16:18:09	1334	19.5	0.709	0.998	2.687	0.453	107	240	0	0	25.9	748.8	
24.12.2021 16:18:11	1336	19.8	0.594	0.610	1.798	0.516	85	243	0	0	25.8	748.4	
24.12.2021 16:18:12	1337	19.8	0.594	0.610	1.798	0.516	85	243	0	0	25.8	748.4	
24.12.2021 16:18:13	1338	19.8	0.594	0.610	1.798	0.516	85	243	0	0	25.8	748.4	
24.12.2021 16:18:14	1339	20.0	0.531	0.384	1.219	0.579	85	243	0	0	25.9	748.1	
24.12.2021 16:18:15	1340	20.0	0.531	0.384	1.219	0.579	85	243	0	0	25.9	748.1	
24.12.2021 16:18:16	1341	20.2	0.480	0.244	1.219	0.579	70	37	0	0	26.0	748.6	
24.12.2021 16:18:18	1343	20.2	0.461	0.244	0.859	0.604	70	37	0	0	25.9	748.0	
24.12.2021 16:18:20	1345	20.3	0.403	0.168	0.859	0.604	60	13	0	0	25.9	748.2	
24.12.2021 16:18:21	1346	20.3	0.403	0.168	0.859	0.604	60	13	0	0	25.9	748.2	
24.12.2021 16:18:23	1348	20.3	0.355	0.168	0.629	0.617	54	13	0	0	26.1	748.4	
24.12.2021 16:18:25	1350	20.3	0.355	0.168	0.629	0.617	54	10	0	0	26.1	748.4	
24.12.2021 16:18:27	1352	19.5	0.328	0.125	0.509	0.604	50	10	0	0	26.1	748.4	
24.12.2021 16:18:29	1354	18.4	0.352	0.103	0.579	0.604	50	8	0	0	26.1	748.6	
24.12.2021 16:18:31	1356	16.9	0.427	0.103	0.579	0.579	50	8	0	0	26.1	748.7	
24.12.2021 16:18:33	1358	15.0	0.527	0.179	1.009	0.554	50	7	0	0	26.0	748.6	
24.12.2021 16:18:35	1360	15.0	0.527	0.179	1.009	0.554	50	7	0	0	26.0	748.6	
24.12.2021 16:18:36	1361	12.8	0.697	0.459	1.009	0.554	64	6	1	0	25.9	748.3	
24.12.2021 16:18:38	1363	12.8	0.697	0.459	1.009	0.554	64	6	1	0	25.9	748.3	
24.12.2021 16:18:40	1365	10.4	0.968	0.459	1.938	0.453	114	6	1	0	26.0	748.6	
24.12.2021 16:18:42	1367	10.4	0.968	0.459	1.938	0.453	114	7	1	0	26.0	748.6	
24.12.2021 16:18:43	1368	10.4	0.968	0.459	1.938	0.453	114	7	1	0	26.0	748.6	
24.12.2021 16:18:44	1369	6.6	1.427	2.130	5.383	0.301	202	7	1	0	25.8	748.6	
